Squad_Code,Year,Name,Text
6cc97b6a,2022-2023,Alberto-Grassi,Alberto-Grassi-Match-Logs
55126f3b,2022-2023,Koke,Koke-Match-Logs
595e6f3e,2022-2023,Mostafa-Mohamed,Mostafa-Mohamed-Match-Logs
9662c9ec,2022-2023,Patrick-Osterhage,Patrick-Osterhage-Match-Logs
0e7ccfc4,2022-2023,Sebastien-Corchia,Sebastien-Corchia-Match-Logs
50e6dc35,2022-2023,Jean-Philippe-Mateta,Jean-Philippe-Mateta-Match-Logs
5fa714d5,2022-2023,Alex-Sola,Alex-Sola-Match-Logs
c2009df3,2022-2023,Jonas-Hector,Jonas-Hector-Match-Logs
8b9ebd03,2022-2023,Willian,Willian-Match-Logs
b3dc6eca,2022-2023,Victor-Ruiz,Victor-Ruiz-Match-Logs
68dc0dac,2022-2023,Mohamed-Elyounoussi,Mohamed-Elyounoussi-Match-Logs
a94d93be,2022-2023,Cedric-Avinel,Cedric-Avinel-Match-Logs
07ace8c3,2022-2023,Rhys-Healey,Rhys-Healey-Match-Logs
b74277a0,2022-2023,Noussair-Mazraoui,Noussair-Mazraoui-Match-Logs
b492126a,2022-2023,Tiago-Tomas,Tiago-Tomas-Match-Logs
d65cf468,2022-2023,Alessandro-Bianco,Alessandro-Bianco-Match-Logs
20b3a502,2022-2023,Nicolas-Dominguez,Nicolas-Dominguez-Match-Logs
e0f8151c,2022-2023,Kim-Min-jae,Kim-Min-jae-Match-Logs
674cfc5a,2022-2023,Gabriel-Strefezza,Gabriel-Strefezza-Match-Logs
59e6e5bf,2022-2023,Dominic-Calvert-Lewin,Dominic-Calvert-Lewin-Match-Logs
808d48f3,2022-2023,Jaume-Costa,Jaume-Costa-Match-Logs
59878425,2022-2023,Marquinhos,Marquinhos-Match-Logs
38c7feef,2022-2023,Alex-Oxlade-Chamberlain,Alex-Oxlade-Chamberlain-Match-Logs
e358587b,2022-2023,Pepe-Reina,Pepe-Reina-Match-Logs
bdc74a8f,2022-2023,Gonzalo-Villar,Gonzalo-Villar-Match-Logs
cf182add,2022-2023,Ismaily,Ismaily-Match-Logs
82598b71,2022-2023,Nadir-Zortea,Nadir-Zortea-Match-Logs
2d970560,2022-2023,Robin-Gosens,Robin-Gosens-Match-Logs
79f7302a,2022-2023,Kilian-Fischer,Kilian-Fischer-Match-Logs
d4d35152,2022-2023,Hugo-Magnetti,Hugo-Magnetti-Match-Logs
a0415710,2022-2023,Ismail-Jakobs,Ismail-Jakobs-Match-Logs
5d9577aa,2022-2023,Florian-Chabrolle,Florian-Chabrolle-Match-Logs
039a4fb6,2022-2023,Tio-Cipot,Tio-Cipot-Match-Logs
4bd00a50,2022-2023,Panagiotis-Retsos,Panagiotis-Retsos-Match-Logs
321a71a7,2022-2023,Maxime-Le-Marchand,Maxime-Le-Marchand-Match-Logs
1.91E+35,2022-2023,Sofiane-Diop,Sofiane-Diop-Match-Logs
e778654a,2022-2023,Yangel-Herrera,Yangel-Herrera-Match-Logs
cf007308,2022-2023,Elif-Elmas,Elif-Elmas-Match-Logs
abe66106,2022-2023,Erik-Lamela,Erik-Lamela-Match-Logs
d3de9af0,2022-2023,Duvan-Zapata,Duvan-Zapata-Match-Logs
9f8e9423,2022-2023,Raphael-Varane,Raphael-Varane-Match-Logs
7ec723b7,2022-2023,Eduardo-Simoes,Eduardo-Simoes-Match-Logs
